car_id,price,Kilometers,hp,Brand,age,Users,gas,CC,Weight,QuartTax,door,ind_red_YES,ind_Automatic_YES,ind_Owner_gender_F,ind_Sport_YES,ind_Metalilic_YES,Kilometers_miss,gas_miss,Weight_miss
4838,17890,77530.0,192,4,26,1,407.0,2000,1195.0,160,4,0,1,1,0,0,0,0,0
330,20550,83060.0,192,2,24,2,321.0,1900,1170.0,120,4,0,1,0,0,0,0,0,0
4789,12570,99870.0,90,6,23,2,543.0,1900,1170.0,120,4,0,0,0,1,0,0,0,0
3030,19250,112951.59803318992,192,3,23,2,337.0,1900,1186.0,120,4,0,1,1,0,0,1,0,0
449,20330,77180.0,110,5,25,1,451.0,2000,1189.3311201542085,190,4,0,1,0,1,0,0,0,1
3182,8460,75270.0,110,1,24,1,618.0,2000,1195.0,190,4,0,0,0,1,0,0,0,0
2604,20110,107620.0,110,5,25,1,420.51064684612294,2200,1195.0,210,4,0,1,1,0,0,0,1,0
2421,16000,108720.0,90,3,24,2,523.0,1900,1170.0,120,4,1,1,0,1,0,0,0,0
846,14600,84630.0,90,4,23,2,464.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
3020,17270,92020.0,110,5,24,2,365.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
3585,20890,87960.0,192,4,25,1,457.0,2000,1189.3311201542085,160,4,0,1,0,1,0,0,0,1
1723,22480,205010.0,192,5,24,1,555.0,2200,1250.0,270,4,0,1,0,1,1,0,0,0
210,22450,109350.0,110,6,23,1,556.0,1900,1195.0,160,4,1,1,0,1,0,0,0,0
572,13880,112951.59803318992,90,3,25,2,396.0,1900,1186.0,120,4,0,1,0,1,0,1,0,0
1935,14040,102150.0,192,6,24,2,510.0,1900,1186.0,120,4,0,0,0,1,0,0,0,0
7,15940,81600.0,110,4,24,1,552.0,2000,1189.3311201542085,190,4,1,1,0,1,0,0,0,1
160,19320,112951.59803318992,192,4,25,1,321.0,2000,1195.0,160,4,1,1,1,0,0,1,0,0
3348,16300,104080.0,90,4,25,2,507.0,1900,1186.0,120,4,1,1,0,1,0,0,0,0
1125,12140,76520.0,110,5,25,3,360.0,1600,1189.3311201542085,100,2,0,0,0,0,0,0,0,1
2139,19370,92900.0,110,4,27,3,316.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
924,15520,84240.0,90,4,25,1,549.0,1900,1195.0,160,4,0,1,0,1,0,0,0,0
1135,17590,111750.0,192,4,25,2,543.0,1800,1170.0,100,4,0,1,0,1,0,0,0,0
2458,21140,85040.0,192,5,25,2,565.0,1900,1186.0,120,4,1,1,0,1,0,0,0,0
3188,20480,84060.0,90,5,25,2,279.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
3818,11660,108620.0,110,5,23,2,534.0,1800,1170.0,100,4,1,0,0,1,0,0,0,0
1662,14020,95350.0,90,2,24,1,420.51064684612294,2200,1250.0,80,4,1,1,1,0,1,0,1,0
602,13770,111850.0,110,2,24,1,538.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
4221,20290,99190.0,192,4,25,2,582.0,1800,1189.3311201542085,120,4,0,1,0,1,0,0,0,1
4132,16450,99660.0,90,3,24,2,420.51064684612294,1800,1170.0,100,4,1,1,0,0,0,0,1,0
2956,18270,83730.0,110,3,23,2,308.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
4446,16850,99740.0,110,6,24,1,379.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
490,15710,85390.0,90,3,24,2,330.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
67,25920,99260.0,192,4,24,1,463.0,2000,1195.0,160,4,0,1,0,1,0,0,0,0
166,15020,102910.0,90,4,24,2,251.0,1900,1189.3311201542085,120,4,1,1,1,0,0,0,0,1
3315,12550,109540.0,110,5,24,2,526.0,1600,1165.0,100,2,0,0,0,1,0,0,0,0
741,26750,113240.0,192,5,23,1,525.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
4136,19780,103180.0,192,4,26,2,314.0,1900,1170.0,120,4,0,1,0,0,0,0,0,0
4953,11180,99930.0,70,4,25,2,340.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
3455,12370,91040.0,192,4,23,1,387.0,2000,1195.0,190,4,0,0,1,0,0,0,0,0
4440,19330,179590.0,110,6,23,1,472.0,2200,1250.0,80,4,0,1,0,1,1,0,0,0
3169,13800,92590.0,192,4,25,2,341.0,1800,1165.0,100,2,0,0,0,0,0,0,0,0
335,15080,93620.0,90,2,25,1,377.0,2200,1250.0,80,4,0,1,1,0,1,0,0,0
3884,12210,112951.59803318992,110,2,23,1,332.0,2200,1250.0,210,4,0,1,1,0,1,1,0,0
1847,12140,111150.0,110,6,25,2,534.0,1900,1189.3311201542085,120,4,0,0,0,1,0,0,0,1
1208,20080,90250.0,110,5,25,1,420.51064684612294,2000,1195.0,160,4,0,1,1,0,0,0,1,0
1344,21490,78120.0,192,1,24,1,490.0,1900,1186.0,160,4,1,1,0,1,0,0,0,0
3100,15800,86230.0,110,1,24,1,561.0,2200,1189.3311201542085,80,4,1,1,0,1,1,0,0,1
1107,21020,75110.0,192,4,25,2,382.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
1191,12960,110290.0,192,5,23,3,364.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
4297,24240,80140.0,192,5,25,2,327.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
4618,17630,74660.0,90,4,25,2,344.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
3321,20200,75560.0,192,5,24,1,361.0,2200,1195.0,210,4,0,1,1,0,1,0,0,0
1347,16350,84230.0,192,1,24,1,299.0,1900,1195.0,160,4,0,1,1,0,0,0,0,0
2929,22000,86530.0,110,6,25,2,508.0,1800,1170.0,120,4,0,1,0,1,0,0,0,0
4268,15480,76210.0,110,1,26,2,309.0,1800,1165.0,100,2,0,1,0,0,0,0,0,0
539,20760,93030.0,90,5,26,2,529.0,1800,1170.0,100,4,0,1,0,1,0,0,0,0
1404,17650,76660.0,192,2,25,1,393.0,2000,1195.0,160,4,0,1,1,0,0,0,0,0
1393,13430,85790.0,192,4,25,2,301.0,1800,1170.0,100,4,0,0,0,0,0,0,0,0
3038,13180,95160.0,110,1,25,1,422.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
4324,12590,107930.0,192,4,24,3,333.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
4230,13500,91440.0,70,1,26,2,420.51064684612294,1900,1186.0,120,4,0,1,1,0,0,0,1,0
3661,17920,99830.0,90,6,26,2,579.0,1800,1170.0,100,4,1,1,0,1,0,0,0,0
936,24870,75910.0,192,5,25,3,464.0,1600,1165.0,100,2,0,1,0,1,0,0,0,0
5130,9700,106060.0,70,2,24,1,316.0,1900,1186.0,120,4,1,0,1,0,0,0,0,0
2871,19450,98460.0,110,5,26,1,396.0,2200,1195.0,190,4,0,1,1,0,0,0,0,0
792,16740,104250.0,70,5,25,2,558.0,1900,1170.0,120,4,1,1,0,1,0,0,0,0
5097,20440,79200.0,110,6,25,1,585.0,1900,1186.0,160,4,1,1,0,1,0,0,0,0
423,8650,111920.0,70,5,25,1,305.0,2200,1250.0,210,4,1,0,1,0,1,0,0,0
1177,10980,88910.0,90,2,26,2,264.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
548,18410,110390.0,110,5,24,3,357.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
1021,22910,112951.59803318992,90,6,24,2,488.0,1600,1165.0,100,2,0,1,0,1,0,1,0,0
4259,12650,82060.0,192,4,26,1,372.0,1900,1186.0,160,4,0,0,1,0,0,0,0,0
1609,14760,91060.0,110,2,25,2,334.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
4309,16760,99590.0,110,4,25,1,306.0,2000,1189.3311201542085,190,4,0,1,1,0,0,0,0,1
3542,19270,93680.0,192,2,25,2,344.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
1658,13830,100630.0,110,1,23,1,562.0,2000,1195.0,160,4,0,1,0,1,0,0,0,0
2180,15000,110140.0,90,2,26,1,365.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
2901,16580,83010.0,110,5,25,2,309.0,1800,1170.0,120,4,0,1,0,0,0,0,0,0
1549,14910,104160.0,192,1,24,2,404.0,1800,1170.0,100,4,0,1,0,1,0,0,0,0
1302,22600,106800.0,192,4,25,3,351.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
3119,12770,100570.0,110,6,24,2,353.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
3688,15670,88810.0,90,4,25,1,295.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
1579,8680,112951.59803318992,110,4,26,1,493.0,2000,1195.0,160,4,0,0,0,1,0,1,0,0
4465,14500,99660.0,110,1,25,1,377.0,2000,1195.0,160,4,1,1,1,0,0,0,0,0
2457,11180,112951.59803318992,110,1,26,2,379.0,1600,1165.0,100,2,0,1,0,0,0,1,0,0
779,14940,86610.0,90,4,24,2,499.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
1289,10550,91370.0,110,3,25,2,502.0,1900,1186.0,120,4,0,0,0,1,0,0,0,0
3331,16920,101090.0,110,5,24,2,332.0,1600,1189.3311201542085,100,2,0,1,0,0,0,0,0,1
4202,13860,97390.0,90,1,24,1,322.0,2200,1250.0,80,4,0,1,1,0,1,0,0,0
4069,17270,85130.0,192,3,25,2,420.51064684612294,1800,1189.3311201542085,100,4,0,1,0,0,0,0,1,1
5002,20650,113830.0,110,5,25,2,420.51064684612294,1800,1165.0,100,2,0,1,0,0,0,0,1,0
1645,17070,103920.0,192,1,23,1,559.0,2000,1195.0,190,4,0,1,0,1,0,0,0,0
5068,12680,102930.0,90,5,26,1,485.0,2000,1195.0,160,4,0,0,0,1,0,0,0,0
2886,16410,89310.0,110,6,23,1,322.0,2200,1195.0,210,4,0,1,1,0,1,0,0,0
503,21610,100480.0,110,4,24,2,406.0,1800,1165.0,100,4,0,1,0,0,0,0,0,0
4591,21750,77770.0,192,5,24,3,627.0,1600,1165.0,100,2,0,1,0,1,0,0,0,0
1140,16400,90750.0,110,4,23,3,359.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
2320,13340,86660.0,70,3,25,2,325.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
49,8540,100190.0,70,1,25,2,420.51064684612294,1800,1165.0,100,4,0,0,0,1,0,0,1,0
880,15510,84120.0,70,5,27,2,287.0,1800,1165.0,100,2,0,1,0,0,0,0,0,0
4137,13030,84420.0,192,4,26,1,430.0,2000,1189.3311201542085,160,4,0,0,1,0,0,0,0,1
1894,11330,84560.0,110,4,25,2,374.0,1800,1165.0,100,2,0,0,0,0,0,0,0,0
3088,16520,87090.0,90,4,25,2,507.0,1800,1170.0,100,4,1,1,0,1,0,0,0,0
4484,18360,105890.0,192,3,24,1,497.0,2200,1250.0,80,4,0,1,0,1,1,0,0,0
2511,10200,89100.0,70,4,25,1,376.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
2242,15810,112450.0,90,4,24,1,368.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
2951,46610,106440.0,192,6,24,2,329.0,1900,1170.0,120,4,0,1,0,0,0,0,0,0
1406,19900,101350.0,90,6,26,2,585.0,1900,1186.0,120,4,1,1,0,1,0,0,0,0
352,15380,85080.0,110,4,24,1,398.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
538,11440,86210.0,110,5,25,3,331.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
4575,15840,84100.0,192,2,24,1,552.0,2000,1195.0,190,4,0,1,0,1,0,0,0,0
2918,15830,102740.0,90,5,26,2,390.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
863,9420,81150.0,110,3,25,1,348.0,2000,1195.0,160,4,1,0,1,0,0,0,0,0
1993,14760,105640.0,192,5,25,1,420.51064684612294,1900,1186.0,160,4,0,0,1,0,0,0,1,0
4409,14230,82080.0,90,5,24,1,358.0,2000,1195.0,190,4,1,1,1,0,0,0,0,0
4431,22110,104890.0,192,3,24,1,381.0,2200,1250.0,210,4,0,1,1,0,1,0,0,0
2754,21730,82780.0,192,4,25,2,443.0,1900,1170.0,120,4,0,1,0,1,0,0,0,0
4170,10510,90460.0,110,4,25,2,424.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
3265,15750,82220.0,90,3,27,1,561.0,2000,1195.0,160,4,0,1,0,1,0,0,0,0
662,17940,88880.0,192,5,23,1,558.0,2200,1189.3311201542085,80,4,0,1,0,1,1,0,0,1
4842,26540,106390.0,192,5,26,1,451.0,2000,1195.0,160,4,0,1,0,1,0,0,0,0
2341,14920,100010.0,90,1,25,1,329.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
437,13440,184000.0,90,1,25,1,516.0,2200,1250.0,270,4,1,1,0,1,1,0,0,0
3428,19540,86240.0,90,5,23,2,360.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
3552,21520,81140.0,192,5,24,2,667.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
1904,14480,92570.0,110,1,25,1,330.0,2200,1195.0,190,4,0,1,1,0,0,0,0,0
4360,10710,85520.0,192,1,25,2,335.0,1800,1170.0,120,4,0,0,0,0,0,0,0,0
3320,15750,80840.0,90,4,26,1,594.0,2000,1195.0,160,4,1,1,0,1,0,0,0,0
3518,18450,106680.0,90,4,24,1,335.0,2200,1195.0,190,4,0,1,1,0,0,0,0,0
5228,15400,90530.0,90,5,25,1,605.0,1900,1186.0,160,4,1,1,0,1,0,0,0,0
683,16270,106240.0,90,4,27,2,408.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
3212,14770,98810.0,90,4,25,2,375.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
1649,15700,95790.0,90,4,23,1,310.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
3395,11750,92600.0,70,6,25,3,342.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
4734,11220,99690.0,90,6,24,2,407.0,1800,1170.0,100,4,0,0,0,0,0,0,0,0
3494,18220,115600.0,70,5,24,1,348.0,2200,1189.3311201542085,210,4,0,1,1,0,1,0,0,1
993,12150,84260.0,192,1,26,3,519.0,1600,1165.0,100,2,1,0,0,1,0,0,0,0
2362,12050,99310.0,192,1,25,1,362.0,1900,1186.0,160,4,0,0,1,0,0,0,0,0
3409,18390,106530.0,110,5,24,2,352.0,1900,1170.0,120,4,0,1,0,0,0,0,0,0
2027,16820,88280.0,90,4,24,1,517.0,2000,1195.0,160,4,1,1,0,1,0,0,0,0
3137,19770,79280.0,90,5,26,1,301.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
5088,14320,113370.0,110,1,25,2,410.0,1600,1165.0,100,2,1,1,0,0,0,0,0,0
1109,9610,106230.0,110,1,24,1,490.0,2200,1250.0,80,4,0,0,0,1,1,0,0,0
4869,15290,109270.0,110,1,26,1,503.0,2000,1195.0,160,4,0,1,0,1,0,0,0,0
1311,9880,89960.0,192,1,25,2,264.0,1800,1189.3311201542085,100,2,0,0,0,0,0,0,0,1
3190,20700,117110.0,192,4,25,1,300.0,2200,1189.3311201542085,210,4,0,1,1,0,0,0,0,1
1377,8870,117070.0,70,3,25,1,329.0,2000,1195.0,190,4,0,0,1,0,0,0,0,0
2514,14820,86320.0,90,5,25,1,420.51064684612294,1900,1186.0,160,4,0,1,1,0,0,0,1,0
1897,25590,95510.0,192,6,25,1,570.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
780,17720,223120.0,90,5,25,1,546.0,2200,1250.0,270,4,0,1,0,1,1,0,0,0
4919,24530,104980.0,192,4,24,1,378.0,2200,1195.0,190,4,0,1,1,0,0,0,0,0
3095,12630,112951.59803318992,110,5,25,2,334.0,1800,1165.0,100,2,1,1,0,0,0,1,0,0
2849,18470,100380.0,110,5,24,2,290.0,1800,1170.0,120,4,0,1,0,0,0,0,0,0
1653,13370,76810.0,90,1,25,2,567.0,1600,1165.0,100,2,1,1,0,1,0,0,0,0
2835,22260,110570.0,192,2,25,1,502.0,2200,1195.0,190,4,1,1,0,1,0,0,0,0
2814,10790,112951.59803318992,192,5,24,1,420.51064684612294,2200,1250.0,270,4,0,0,0,0,1,1,1,0
2562,11660,94240.0,192,3,26,1,334.0,2000,1195.0,190,4,1,0,1,0,0,0,0,0
3866,14300,79060.0,110,2,25,1,330.0,2200,1195.0,190,4,0,1,1,0,0,0,0,0
3571,9700,76180.0,110,1,25,1,546.0,2200,1189.3311201542085,210,4,0,0,0,1,1,0,0,1
2229,11110,80950.0,90,5,25,1,490.0,2000,1195.0,160,4,1,0,0,1,0,0,0,0
909,18240,95470.0,110,4,25,1,411.0,2200,1250.0,80,4,0,1,0,1,1,0,0,0
3938,10060,81760.0,90,3,23,2,420.51064684612294,1800,1170.0,100,4,0,0,0,0,0,0,1,0
1354,19460,85610.0,192,3,24,2,363.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
3698,11400,92350.0,192,1,25,1,469.0,2200,1250.0,80,4,0,0,0,1,1,0,0,0
930,11000,78120.0,70,4,25,2,336.0,1800,1170.0,120,4,0,0,0,0,0,0,0,0
371,18660,88010.0,110,3,25,2,280.0,1900,1170.0,120,4,0,1,0,0,0,0,0,0
4345,21930,82680.0,110,6,25,2,602.0,1900,1170.0,120,4,1,1,0,1,0,0,0,0
4746,17690,93510.0,110,3,23,2,354.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
996,19450,98600.0,192,3,25,1,556.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
3421,10290,112951.59803318992,192,3,25,2,485.0,1900,1170.0,120,4,0,0,0,1,0,1,0,0
3166,12570,208170.0,192,4,25,1,364.0,2200,1250.0,270,4,0,0,0,0,1,0,0,0
2613,14670,106950.0,90,4,25,1,469.0,2200,1195.0,190,4,0,1,0,1,0,0,0,0
2171,13050,93090.0,192,4,25,1,370.0,1900,1195.0,160,4,0,0,1,0,0,0,0,0
2227,21100,81000.0,192,3,25,1,572.0,2200,1195.0,190,4,1,1,0,1,0,0,0,0
686,21830,112880.0,192,5,24,1,476.0,2200,1250.0,80,4,1,1,0,1,1,0,0,0
2478,28630,83960.0,192,4,25,2,375.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
5136,9670,108350.0,110,2,25,1,481.0,2000,1195.0,190,4,0,0,0,1,0,0,0,0
866,12490,102000.0,90,5,24,1,306.0,2200,1250.0,80,4,0,0,1,0,1,0,0,0
3806,16950,77920.0,110,2,25,1,463.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
1303,12450,80230.0,192,2,26,2,400.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
661,8040,76920.0,110,2,25,1,420.51064684612294,2200,1195.0,210,4,0,0,1,0,1,0,1,0
4172,12170,82860.0,110,5,26,1,358.0,2000,1195.0,190,4,0,0,1,0,0,0,0,0
2557,14330,93590.0,110,2,26,1,406.0,2000,1195.0,190,4,1,1,1,0,0,0,0,0
1683,20100,168870.0,192,2,25,1,479.0,2200,1250.0,270,4,0,1,0,1,1,0,0,0
5203,14980,86150.0,110,3,26,1,336.0,2200,1189.3311201542085,210,4,0,1,1,0,1,0,0,1
2346,43850,116610.0,192,4,24,1,312.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
1039,12300,83370.0,192,3,25,1,350.0,2200,1250.0,80,4,0,0,1,0,1,0,0,0
1207,22650,116950.0,192,4,25,1,323.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
1433,20090,85330.0,192,2,26,2,338.0,1800,1170.0,120,4,0,1,0,0,0,0,0,0
5230,15590,97670.0,192,1,26,1,513.0,1900,1186.0,120,4,1,1,0,1,0,0,0,0
241,16540,108250.0,110,3,25,2,552.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
2537,12290,205810.0,90,6,25,1,522.0,2200,1189.3311201542085,270,4,0,0,0,1,1,0,0,1
3602,19320,88820.0,192,2,27,2,590.0,1800,1170.0,100,4,1,1,0,1,0,0,0,0
5171,15700,103400.0,90,3,25,1,355.0,2200,1250.0,80,4,0,1,1,0,1,0,0,0
1642,11150,113960.0,192,1,24,3,383.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
3174,9410,78140.0,90,2,25,1,549.0,2000,1195.0,190,4,1,0,0,1,0,0,0,0
528,16490,100260.0,110,2,25,1,410.0,2000,1195.0,190,4,0,1,0,1,0,0,0,0
4408,19260,82890.0,192,2,27,3,383.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
2880,15340,100460.0,90,3,26,1,525.0,2200,1189.3311201542085,210,4,0,1,0,1,1,0,0,1
1551,22420,104820.0,90,6,26,2,420.51064684612294,1800,1165.0,100,2,0,1,0,0,0,0,1,0
2262,13570,103990.0,110,1,24,1,552.0,2000,1195.0,190,4,0,1,0,1,0,0,0,0
2921,11500,101500.0,110,4,26,2,478.0,1800,1165.0,100,2,0,0,0,1,0,0,0,0
88,9110,109620.0,70,1,25,3,485.0,1600,1165.0,100,2,1,0,0,1,0,0,0,0
1486,13230,112760.0,90,1,26,1,338.0,2200,1250.0,80,4,0,1,1,0,1,0,0,0
1963,20240,112951.59803318992,192,5,25,1,354.0,2200,1189.3311201542085,80,4,0,1,0,0,1,1,0,1
2778,13460,107980.0,192,3,24,1,320.0,2000,1195.0,160,4,0,0,1,0,0,0,0,0
2674,21720,97590.0,192,2,26,2,525.0,1800,1170.0,100,4,1,1,0,1,0,0,0,0
4127,10840,112951.59803318992,192,3,26,1,340.0,2000,1195.0,160,4,1,0,1,0,0,1,0,0
3901,13540,108030.0,192,6,25,2,329.0,1800,1165.0,100,2,0,0,0,0,0,0,0,0
3865,19030,112370.0,192,3,26,2,295.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
1209,18840,95010.0,192,3,25,1,420.51064684612294,2200,1195.0,210,4,0,1,1,0,1,0,1,0
672,9950,109260.0,192,1,25,2,416.0,1800,1170.0,100,4,0,0,0,0,0,0,0,0
2283,17410,109210.0,90,5,25,3,373.0,1600,1189.3311201542085,100,2,0,1,0,0,0,0,0,1
73,12610,82380.0,192,5,24,1,338.0,1900,1186.0,160,4,1,0,1,0,0,0,0,0
4378,15840,151680.0,90,4,25,1,532.0,2200,1250.0,270,4,1,1,0,1,1,0,0,0
981,12110,94740.0,110,4,26,1,352.0,1900,1189.3311201542085,160,4,0,0,1,0,0,0,0,1
273,15560,86810.0,90,4,26,1,420.51064684612294,2000,1195.0,190,4,0,1,0,1,0,0,1,0
2798,10680,112951.59803318992,90,1,26,2,358.0,1900,1186.0,120,4,0,1,1,0,0,1,0,0
4973,16940,191360.0,192,4,25,1,330.0,2200,1250.0,270,4,0,1,0,0,1,0,0,0
3323,16300,102270.0,110,5,26,3,403.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
3401,11710,82290.0,90,4,24,2,517.0,1800,1165.0,100,4,0,0,0,1,0,0,0,0
2448,19920,98300.0,192,4,25,1,391.0,1900,1189.3311201542085,160,4,0,1,1,0,0,0,0,1
3954,14650,87940.0,90,4,24,1,421.0,2000,1195.0,160,4,0,1,1,0,0,0,0,0
769,13230,112951.59803318992,90,2,25,1,565.0,1900,1186.0,160,4,1,1,0,1,0,1,0,0
3397,24330,117130.0,192,4,25,2,422.0,1800,1170.0,120,4,0,1,0,0,0,0,0,0
4553,24580,115960.0,192,4,23,2,520.0,1900,1186.0,120,4,0,1,0,1,0,0,0,0
632,14610,105680.0,70,1,25,3,485.0,1600,1165.0,100,2,1,1,0,1,0,0,0,0
5092,21610,84110.0,192,5,25,1,503.0,1900,1186.0,160,4,0,1,0,1,0,0,0,0
2488,17310,100890.0,110,2,24,2,315.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
2295,40570,119200.0,192,4,24,1,343.0,2200,1189.3311201542085,80,4,0,1,1,0,1,0,0,1
1211,16990,78370.0,110,3,27,3,338.0,1600,1189.3311201542085,100,2,0,1,0,0,0,0,0,1
2524,17880,119030.0,90,5,26,1,358.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
4752,11860,120310.0,110,4,26,1,314.0,2000,1195.0,190,4,0,0,1,0,0,0,0,0
785,10700,111060.0,90,4,24,1,319.0,2000,1195.0,160,4,0,0,1,0,0,0,0,0
495,13930,110440.0,90,2,25,2,408.0,1800,1165.0,100,2,0,1,0,0,0,0,0,0
2957,18880,112550.0,192,1,25,2,334.0,1900,1186.0,120,4,0,1,1,0,0,0,0,0
624,11020,78700.0,70,2,25,1,314.0,1900,1186.0,120,4,0,0,1,0,0,0,0,0
3064,14990,114780.0,90,4,25,2,353.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
198,30580,88810.0,192,5,27,1,342.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
3974,17060,113350.0,110,4,25,1,327.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
1491,15180,103540.0,90,6,26,3,478.0,1600,1165.0,100,2,0,1,0,1,0,0,0,0
630,9790,108820.0,90,4,26,1,435.0,2200,1189.3311201542085,80,4,0,0,0,1,1,0,0,1
3684,15280,120050.0,90,3,25,2,428.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
483,8270,99080.0,90,1,24,1,346.0,2000,1195.0,190,4,0,0,1,0,0,0,0,0
822,14190,99070.0,70,5,26,1,339.0,2000,1195.0,190,4,0,1,1,0,0,0,0,0
1118,15220,223810.0,90,4,26,1,516.0,2200,1250.0,80,4,0,1,0,1,1,0,0,0
888,16110,116810.0,70,4,26,2,421.0,1600,1165.0,100,2,0,1,0,0,0,0,0,0
5007,15020,79800.0,90,4,25,2,317.0,1800,1170.0,120,4,0,1,0,0,0,0,0,0
427,16150,89130.0,90,4,27,1,326.0,2000,1195.0,190,4,1,1,1,0,0,0,0,0
883,11850,80820.0,110,4,24,1,408.0,2000,1189.3311201542085,190,4,0,0,1,0,0,0,0,1
3534,18540,84590.0,90,6,24,2,386.0,1900,1170.0,120,4,0,1,0,0,0,0,0,0
4065,12770,93720.0,192,5,24,3,357.0,1600,1165.0,100,2,0,0,0,0,0,0,0,0
1000,15690,117560.0,90,4,26,1,349.0,1900,1186.0,160,4,0,1,1,0,0,0,0,0
4099,13700,99130.0,192,6,24,1,543.0,1900,1189.3311201542085,160,4,0,0,0,1,0,0,0,1
3877,20820,193270.0,192,5,25,1,372.0,2200,1250.0,270,4,0,1,0,0,1,0,0,0
1092,13340,99560.0,192,5,24,1,558.0,1900,1186.0,160,4,0,0,0,1,0,0,0,0
3685,18720,192130.0,192,4,26,1,374.0,2200,1250.0,270,4,0,1,0,0,1,0,0,0
2161,10140,79960.0,90,2,26,2,394.0,1800,1189.3311201542085,100,4,0,0,0,0,0,0,0,1
5234,14270,116790.0,90,2,25,1,532.0,2000,1195.0,160,4,1,1,0,1,0,0,0,0
2994,23070,96470.0,192,2,25,1,367.0,2200,1195.0,190,4,0,1,1,0,0,0,0,0
3112,23810,85100.0,192,4,27,2,525.0,1900,1189.3311201542085,120,4,0,1,0,1,0,0,0,1
2701,12730,91690.0,192,4,26,2,420.51064684612294,1800,1170.0,100,4,0,0,0,0,0,0,1,0
1528,15750,101040.0,90,3,27,2,419.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
2119,19440,101180.0,110,4,24,2,378.0,1800,1170.0,100,4,0,1,0,0,0,0,0,0
3713,15960,87840.0,110,2,27,1,525.0,2000,1195.0,190,4,0,1,0,1,0,0,0,0
4323,16450,100240.0,110,3,26,1,432.0,2000,1195.0,190,4,1,1,0,1,0,0,0,0
491,14420,81000.0,90,1,25,2,584.0,1800,1170.0,100,4,1,1,0,1,0,0,0,0
2406,8010,112951.59803318992,110,3,27,2,420.51064684612294,1800,1170.0,100,4,0,0,0,0,0,1,1,0
